idx,item,rejection_id,swapped,type,name1,name2,preamble,no,wait,continuation1,continuation2
3745,118,0,False,arc,Isabelle,Mckenna,"The customer, who has been neighbors with the mayor, rides a bike to the nearest park.",No.,Wait no.,She has not,She does not
3746,118,0,True,arc,Isabelle,Mckenna,"The customer, who rides a bike to the nearest park, has been neighbors with the mayor.",No.,Wait no.,She does not,She has not
3747,118,1,False,arc,Isabelle,Mckenna,"The customer, who has been neighbors with the mayor, rides a bike to the nearest park.",No.,"Hey, wait a minute.",She has not,She does not
3748,118,1,True,arc,Isabelle,Mckenna,"The customer, who rides a bike to the nearest park, has been neighbors with the mayor.",No.,"Hey, wait a minute.",She does not,She has not
3749,118,2,False,arc,Isabelle,Mckenna,"The customer, who has been neighbors with the mayor, rides a bike to the nearest park.",No.,Hold on.,She has not,She does not
3750,118,2,True,arc,Isabelle,Mckenna,"The customer, who rides a bike to the nearest park, has been neighbors with the mayor.",No.,Hold on.,She does not,She has not
3751,118,3,False,arc,Isabelle,Mckenna,"The customer, who has been neighbors with the mayor, rides a bike to the nearest park.",No.,"Hang on, hang on.",She has not,She does not
3752,118,3,True,arc,Isabelle,Mckenna,"The customer, who rides a bike to the nearest park, has been neighbors with the mayor.",No.,"Hang on, hang on.",She does not,She has not
3753,118,4,False,arc,Isabelle,Mckenna,"The customer, who has been neighbors with the mayor, rides a bike to the nearest park.",That's not true.,Wait no.,She has not,She does not
3754,118,4,True,arc,Isabelle,Mckenna,"The customer, who rides a bike to the nearest park, has been neighbors with the mayor.",That's not true.,Wait no.,She does not,She has not
3755,118,5,False,arc,Isabelle,Mckenna,"The customer, who has been neighbors with the mayor, rides a bike to the nearest park.",That's not true.,"Hey, wait a minute.",She has not,She does not
3756,118,5,True,arc,Isabelle,Mckenna,"The customer, who rides a bike to the nearest park, has been neighbors with the mayor.",That's not true.,"Hey, wait a minute.",She does not,She has not
3757,118,6,False,arc,Isabelle,Mckenna,"The customer, who has been neighbors with the mayor, rides a bike to the nearest park.",That's not true.,Hold on.,She has not,She does not
3758,118,6,True,arc,Isabelle,Mckenna,"The customer, who rides a bike to the nearest park, has been neighbors with the mayor.",That's not true.,Hold on.,She does not,She has not
3759,118,7,False,arc,Isabelle,Mckenna,"The customer, who has been neighbors with the mayor, rides a bike to the nearest park.",That's not true.,"Hang on, hang on.",She has not,She does not
3760,118,7,True,arc,Isabelle,Mckenna,"The customer, who rides a bike to the nearest park, has been neighbors with the mayor.",That's not true.,"Hang on, hang on.",She does not,She has not
3761,118,8,False,arc,Isabelle,Mckenna,"The customer, who has been neighbors with the mayor, rides a bike to the nearest park.",I doubt that.,Wait no.,She has not,She does not
3762,118,8,True,arc,Isabelle,Mckenna,"The customer, who rides a bike to the nearest park, has been neighbors with the mayor.",I doubt that.,Wait no.,She does not,She has not
3763,118,9,False,arc,Isabelle,Mckenna,"The customer, who has been neighbors with the mayor, rides a bike to the nearest park.",I doubt that.,"Hey, wait a minute.",She has not,She does not
3764,118,9,True,arc,Isabelle,Mckenna,"The customer, who rides a bike to the nearest park, has been neighbors with the mayor.",I doubt that.,"Hey, wait a minute.",She does not,She has not
3765,118,10,False,arc,Isabelle,Mckenna,"The customer, who has been neighbors with the mayor, rides a bike to the nearest park.",I doubt that.,Hold on.,She has not,She does not
3766,118,10,True,arc,Isabelle,Mckenna,"The customer, who rides a bike to the nearest park, has been neighbors with the mayor.",I doubt that.,Hold on.,She does not,She has not
3767,118,11,False,arc,Isabelle,Mckenna,"The customer, who has been neighbors with the mayor, rides a bike to the nearest park.",I doubt that.,"Hang on, hang on.",She has not,She does not
3768,118,11,True,arc,Isabelle,Mckenna,"The customer, who rides a bike to the nearest park, has been neighbors with the mayor.",I doubt that.,"Hang on, hang on.",She does not,She has not
3769,118,12,False,arc,Isabelle,Mckenna,"The customer, who has been neighbors with the mayor, rides a bike to the nearest park.",I don't think so.,Wait no.,She has not,She does not
3770,118,12,True,arc,Isabelle,Mckenna,"The customer, who rides a bike to the nearest park, has been neighbors with the mayor.",I don't think so.,Wait no.,She does not,She has not
3771,118,13,False,arc,Isabelle,Mckenna,"The customer, who has been neighbors with the mayor, rides a bike to the nearest park.",I don't think so.,"Hey, wait a minute.",She has not,She does not
3772,118,13,True,arc,Isabelle,Mckenna,"The customer, who rides a bike to the nearest park, has been neighbors with the mayor.",I don't think so.,"Hey, wait a minute.",She does not,She has not
3773,118,14,False,arc,Isabelle,Mckenna,"The customer, who has been neighbors with the mayor, rides a bike to the nearest park.",I don't think so.,Hold on.,She has not,She does not
3774,118,14,True,arc,Isabelle,Mckenna,"The customer, who rides a bike to the nearest park, has been neighbors with the mayor.",I don't think so.,Hold on.,She does not,She has not
3775,118,15,False,arc,Isabelle,Mckenna,"The customer, who has been neighbors with the mayor, rides a bike to the nearest park.",I don't think so.,"Hang on, hang on.",She has not,She does not
3776,118,15,True,arc,Isabelle,Mckenna,"The customer, who rides a bike to the nearest park, has been neighbors with the mayor.",I don't think so.,"Hang on, hang on.",She does not,She has not
3777,119,0,False,arc,Tristan,Alicia,"The receptionist, who has been earning money by making YouTube videos, has lots of friends.",No.,Wait no.,He has not,He does not
3778,119,0,True,arc,Tristan,Alicia,"The receptionist, who has lots of friends, has been earning money by making YouTube videos.",No.,Wait no.,He does not,He has not
3779,119,1,False,arc,Tristan,Alicia,"The receptionist, who has been earning money by making YouTube videos, has lots of friends.",No.,"Hey, wait a minute.",He has not,He does not
3780,119,1,True,arc,Tristan,Alicia,"The receptionist, who has lots of friends, has been earning money by making YouTube videos.",No.,"Hey, wait a minute.",He does not,He has not
3781,119,2,False,arc,Tristan,Alicia,"The receptionist, who has been earning money by making YouTube videos, has lots of friends.",No.,Hold on.,He has not,He does not
3782,119,2,True,arc,Tristan,Alicia,"The receptionist, who has lots of friends, has been earning money by making YouTube videos.",No.,Hold on.,He does not,He has not
3783,119,3,False,arc,Tristan,Alicia,"The receptionist, who has been earning money by making YouTube videos, has lots of friends.",No.,"Hang on, hang on.",He has not,He does not
3784,119,3,True,arc,Tristan,Alicia,"The receptionist, who has lots of friends, has been earning money by making YouTube videos.",No.,"Hang on, hang on.",He does not,He has not
3785,119,4,False,arc,Tristan,Alicia,"The receptionist, who has been earning money by making YouTube videos, has lots of friends.",That's not true.,Wait no.,He has not,He does not
3786,119,4,True,arc,Tristan,Alicia,"The receptionist, who has lots of friends, has been earning money by making YouTube videos.",That's not true.,Wait no.,He does not,He has not
3787,119,5,False,arc,Tristan,Alicia,"The receptionist, who has been earning money by making YouTube videos, has lots of friends.",That's not true.,"Hey, wait a minute.",He has not,He does not
3788,119,5,True,arc,Tristan,Alicia,"The receptionist, who has lots of friends, has been earning money by making YouTube videos.",That's not true.,"Hey, wait a minute.",He does not,He has not
3789,119,6,False,arc,Tristan,Alicia,"The receptionist, who has been earning money by making YouTube videos, has lots of friends.",That's not true.,Hold on.,He has not,He does not
3790,119,6,True,arc,Tristan,Alicia,"The receptionist, who has lots of friends, has been earning money by making YouTube videos.",That's not true.,Hold on.,He does not,He has not
3791,119,7,False,arc,Tristan,Alicia,"The receptionist, who has been earning money by making YouTube videos, has lots of friends.",That's not true.,"Hang on, hang on.",He has not,He does not
3792,119,7,True,arc,Tristan,Alicia,"The receptionist, who has lots of friends, has been earning money by making YouTube videos.",That's not true.,"Hang on, hang on.",He does not,He has not
3793,119,8,False,arc,Tristan,Alicia,"The receptionist, who has been earning money by making YouTube videos, has lots of friends.",I doubt that.,Wait no.,He has not,He does not
3794,119,8,True,arc,Tristan,Alicia,"The receptionist, who has lots of friends, has been earning money by making YouTube videos.",I doubt that.,Wait no.,He does not,He has not
3795,119,9,False,arc,Tristan,Alicia,"The receptionist, who has been earning money by making YouTube videos, has lots of friends.",I doubt that.,"Hey, wait a minute.",He has not,He does not
3796,119,9,True,arc,Tristan,Alicia,"The receptionist, who has lots of friends, has been earning money by making YouTube videos.",I doubt that.,"Hey, wait a minute.",He does not,He has not
3797,119,10,False,arc,Tristan,Alicia,"The receptionist, who has been earning money by making YouTube videos, has lots of friends.",I doubt that.,Hold on.,He has not,He does not
3798,119,10,True,arc,Tristan,Alicia,"The receptionist, who has lots of friends, has been earning money by making YouTube videos.",I doubt that.,Hold on.,He does not,He has not
3799,119,11,False,arc,Tristan,Alicia,"The receptionist, who has been earning money by making YouTube videos, has lots of friends.",I doubt that.,"Hang on, hang on.",He has not,He does not
3800,119,11,True,arc,Tristan,Alicia,"The receptionist, who has lots of friends, has been earning money by making YouTube videos.",I doubt that.,"Hang on, hang on.",He does not,He has not
3801,119,12,False,arc,Tristan,Alicia,"The receptionist, who has been earning money by making YouTube videos, has lots of friends.",I don't think so.,Wait no.,He has not,He does not
3802,119,12,True,arc,Tristan,Alicia,"The receptionist, who has lots of friends, has been earning money by making YouTube videos.",I don't think so.,Wait no.,He does not,He has not
3803,119,13,False,arc,Tristan,Alicia,"The receptionist, who has been earning money by making YouTube videos, has lots of friends.",I don't think so.,"Hey, wait a minute.",He has not,He does not
3804,119,13,True,arc,Tristan,Alicia,"The receptionist, who has lots of friends, has been earning money by making YouTube videos.",I don't think so.,"Hey, wait a minute.",He does not,He has not
